3ecf7d67a5374697a2e6c4c23930b966	mkdir /tmp/.xs/
3ecf7d67a5374697a2e6c4c23930b966	cat  > /tmp/.xs/daemon.mips.mod
3ecf7d67a5374697a2e6c4c23930b966	chmod 777 /tmp/.xs/daemon.mips.mod
3ecf7d67a5374697a2e6c4c23930b966	/tmp/.xs/daemon.mips.mod
7717d902e6be4b2589a4f28e736799d2	mkdir /tmp/.xs/
7717d902e6be4b2589a4f28e736799d2	cat  > /tmp/.xs/daemon.armv4l.mod
7717d902e6be4b2589a4f28e736799d2	chmod 777 /tmp/.xs/daemon.armv4l.mod
7717d902e6be4b2589a4f28e736799d2	/tmp/.xs/daemon.armv4l.mod
8861b28bd6f04defa0737fc7e72f6aa6	mkdir /tmp/.xs/
8861b28bd6f04defa0737fc7e72f6aa6	cat  > /tmp/.xs/daemon.i686.mod
8861b28bd6f04defa0737fc7e72f6aa6	chmod 777 /tmp/.xs/daemon.i686.mod
8861b28bd6f04defa0737fc7e72f6aa6	/tmp/.xs/daemon.i686.mod
769db0d2a6c840dc82ef4ba3d04c45a9	mkdir /tmp/.xs/
769db0d2a6c840dc82ef4ba3d04c45a9	cat  > /tmp/.xs/daemon.mips.mod
769db0d2a6c840dc82ef4ba3d04c45a9	chmod 777 /tmp/.xs/daemon.mips.mod
769db0d2a6c840dc82ef4ba3d04c45a9	/tmp/.xs/daemon.mips.mod
a0ecd57638e54818958389dad7093bd9	mkdir /tmp/.xs/
a0ecd57638e54818958389dad7093bd9	cat  > /tmp/.xs/daemon.armv4l.mod
a0ecd57638e54818958389dad7093bd9	chmod 777 /tmp/.xs/daemon.armv4l.mod
a0ecd57638e54818958389dad7093bd9	/tmp/.xs/daemon.armv4l.mod
23377105973f4865a1d9e10e10c9ef1a	mkdir /tmp/.xs/
23377105973f4865a1d9e10e10c9ef1a	cat  > /tmp/.xs/daemon.i686.mod
23377105973f4865a1d9e10e10c9ef1a	chmod 777 /tmp/.xs/daemon.i686.mod
23377105973f4865a1d9e10e10c9ef1a	/tmp/.xs/daemon.i686.mod
28b003f6d6074f408d8b2ca9a8503002	mkdir /tmp/.xs/
28b003f6d6074f408d8b2ca9a8503002	cat  > /tmp/.xs/daemon.mips.mod
28b003f6d6074f408d8b2ca9a8503002	chmod 777 /tmp/.xs/daemon.mips.mod
28b003f6d6074f408d8b2ca9a8503002	/tmp/.xs/daemon.mips.mod
8dce6d0e4409455bbeb45617d0f9a481	mkdir /tmp/.xs/
8dce6d0e4409455bbeb45617d0f9a481	cat  > /tmp/.xs/daemon.armv4l.mod
8dce6d0e4409455bbeb45617d0f9a481	chmod 777 /tmp/.xs/daemon.armv4l.mod
8dce6d0e4409455bbeb45617d0f9a481	/tmp/.xs/daemon.armv4l.mod
8c6f7fca4cc940e6a90c4f32c60cc7a4	mkdir /tmp/.xs/
8c6f7fca4cc940e6a90c4f32c60cc7a4	cat  > /tmp/.xs/daemon.i686.mod
8c6f7fca4cc940e6a90c4f32c60cc7a4	chmod 777 /tmp/.xs/daemon.i686.mod
8c6f7fca4cc940e6a90c4f32c60cc7a4	/tmp/.xs/daemon.i686.mod
92dd6cc5b0c64ed68430da94a5ab3024	mkdir /tmp/.xs/
92dd6cc5b0c64ed68430da94a5ab3024	cat  > /tmp/.xs/daemon.mips.mod
92dd6cc5b0c64ed68430da94a5ab3024	chmod 777 /tmp/.xs/daemon.mips.mod
92dd6cc5b0c64ed68430da94a5ab3024	/tmp/.xs/daemon.mips.mod
de5cd0f6ae2342b0889c283a42311afd	mkdir /tmp/.xs/
de5cd0f6ae2342b0889c283a42311afd	cat  > /tmp/.xs/daemon.armv4l.mod
de5cd0f6ae2342b0889c283a42311afd	chmod 777 /tmp/.xs/daemon.armv4l.mod
de5cd0f6ae2342b0889c283a42311afd	/tmp/.xs/daemon.armv4l.mod
0274fcb35d3c4f188c931720f7ee7c97	mkdir /tmp/.xs/
0274fcb35d3c4f188c931720f7ee7c97	cat  > /tmp/.xs/daemon.i686.mod
0274fcb35d3c4f188c931720f7ee7c97	chmod 777 /tmp/.xs/daemon.i686.mod
0274fcb35d3c4f188c931720f7ee7c97	/tmp/.xs/daemon.i686.mod
46a65435eab14f429d54f0d97b9e07e2	mkdir /tmp/.xs/
46a65435eab14f429d54f0d97b9e07e2	cat  > /tmp/.xs/daemon.mips.mod
46a65435eab14f429d54f0d97b9e07e2	chmod 777 /tmp/.xs/daemon.mips.mod
46a65435eab14f429d54f0d97b9e07e2	/tmp/.xs/daemon.mips.mod
df20f925aa68484ea18b54b311298aa2	mkdir /tmp/.xs/
df20f925aa68484ea18b54b311298aa2	cat  > /tmp/.xs/daemon.armv4l.mod
df20f925aa68484ea18b54b311298aa2	chmod 777 /tmp/.xs/daemon.armv4l.mod
df20f925aa68484ea18b54b311298aa2	/tmp/.xs/daemon.armv4l.mod
13d5d5f3a55948538b304559584e000c	mkdir /tmp/.xs/
13d5d5f3a55948538b304559584e000c	cat  > /tmp/.xs/daemon.i686.mod
13d5d5f3a55948538b304559584e000c	chmod 777 /tmp/.xs/daemon.i686.mod
13d5d5f3a55948538b304559584e000c	/tmp/.xs/daemon.i686.mod
226379ed93a646f99859c4bea03c559e	mkdir /tmp/.xs/
226379ed93a646f99859c4bea03c559e	cat  > /tmp/.xs/daemon.mips.mod
226379ed93a646f99859c4bea03c559e	chmod 777 /tmp/.xs/daemon.mips.mod
226379ed93a646f99859c4bea03c559e	/tmp/.xs/daemon.mips.mod
cedf3da8943d44469aeefe6cb993742e	mkdir /tmp/.xs/
cedf3da8943d44469aeefe6cb993742e	cat  > /tmp/.xs/daemon.armv4l.mod
cedf3da8943d44469aeefe6cb993742e	chmod 777 /tmp/.xs/daemon.armv4l.mod
cedf3da8943d44469aeefe6cb993742e	/tmp/.xs/daemon.armv4l.mod
8ceb68437bdc4233be42ef582cddaff5	mkdir /tmp/.xs/
8ceb68437bdc4233be42ef582cddaff5	cat  > /tmp/.xs/daemon.i686.mod
8ceb68437bdc4233be42ef582cddaff5	chmod 777 /tmp/.xs/daemon.i686.mod
8ceb68437bdc4233be42ef582cddaff5	/tmp/.xs/daemon.i686.mod
4585c940ee784900b9655e635f0050af	mkdir /tmp/.xs/
4585c940ee784900b9655e635f0050af	cat  > /tmp/.xs/daemon.mips.mod
4585c940ee784900b9655e635f0050af	chmod 777 /tmp/.xs/daemon.mips.mod
4585c940ee784900b9655e635f0050af	/tmp/.xs/daemon.mips.mod
c1a0bea194ec455299e0d343ffdaff56	mkdir /tmp/.xs/
c1a0bea194ec455299e0d343ffdaff56	cat  > /tmp/.xs/daemon.armv4l.mod
c1a0bea194ec455299e0d343ffdaff56	chmod 777 /tmp/.xs/daemon.armv4l.mod
c1a0bea194ec455299e0d343ffdaff56	/tmp/.xs/daemon.armv4l.mod
9cad60b46d854d2d8e50a43c9378df7d	mkdir /tmp/.xs/
9cad60b46d854d2d8e50a43c9378df7d	cat  > /tmp/.xs/daemon.i686.mod
9cad60b46d854d2d8e50a43c9378df7d	chmod 777 /tmp/.xs/daemon.i686.mod
9cad60b46d854d2d8e50a43c9378df7d	/tmp/.xs/daemon.i686.mod
df74281e4dc94bf38b235ad7cd6b7ff5	mkdir /tmp/.xs/
df74281e4dc94bf38b235ad7cd6b7ff5	cat  > /tmp/.xs/daemon.mips.mod
df74281e4dc94bf38b235ad7cd6b7ff5	chmod 777 /tmp/.xs/daemon.mips.mod
df74281e4dc94bf38b235ad7cd6b7ff5	/tmp/.xs/daemon.mips.mod
cf579c32cecf4fd4b2fc54fed349ee62	mkdir /tmp/.xs/
cf579c32cecf4fd4b2fc54fed349ee62	cat  > /tmp/.xs/daemon.armv4l.mod
cf579c32cecf4fd4b2fc54fed349ee62	chmod 777 /tmp/.xs/daemon.armv4l.mod
cf579c32cecf4fd4b2fc54fed349ee62	/tmp/.xs/daemon.armv4l.mod
fdb4ebcf20614dfabd6ed48249c447b4	mkdir /tmp/.xs/
fdb4ebcf20614dfabd6ed48249c447b4	cat  > /tmp/.xs/daemon.i686.mod
fdb4ebcf20614dfabd6ed48249c447b4	chmod 777 /tmp/.xs/daemon.i686.mod
fdb4ebcf20614dfabd6ed48249c447b4	/tmp/.xs/daemon.i686.mod
df1d689adf304e429c4bbf025bf9292b	mkdir /tmp/.xs/
df1d689adf304e429c4bbf025bf9292b	cat  > /tmp/.xs/daemon.mips.mod
df1d689adf304e429c4bbf025bf9292b	chmod 777 /tmp/.xs/daemon.mips.mod
df1d689adf304e429c4bbf025bf9292b	/tmp/.xs/daemon.mips.mod
fb9a609b1e144852b8db7e4fa72dfbb7	mkdir /tmp/.xs/
fb9a609b1e144852b8db7e4fa72dfbb7	cat  > /tmp/.xs/daemon.armv4l.mod
fb9a609b1e144852b8db7e4fa72dfbb7	chmod 777 /tmp/.xs/daemon.armv4l.mod
fb9a609b1e144852b8db7e4fa72dfbb7	/tmp/.xs/daemon.armv4l.mod
004fccbc60ab4ad694f4e835bece5219	mkdir /tmp/.xs/
004fccbc60ab4ad694f4e835bece5219	cat  > /tmp/.xs/daemon.i686.mod
004fccbc60ab4ad694f4e835bece5219	chmod 777 /tmp/.xs/daemon.i686.mod
004fccbc60ab4ad694f4e835bece5219	/tmp/.xs/daemon.i686.mod
d9573d1661be493d9585eac0021a412d	mkdir /tmp/.xs/
d9573d1661be493d9585eac0021a412d	cat  > /tmp/.xs/daemon.mips.mod
d9573d1661be493d9585eac0021a412d	chmod 777 /tmp/.xs/daemon.mips.mod
d9573d1661be493d9585eac0021a412d	/tmp/.xs/daemon.mips.mod
5f89b496d0ad4a51b683cabb22729c21	mkdir /tmp/.xs/
5f89b496d0ad4a51b683cabb22729c21	cat  > /tmp/.xs/daemon.armv4l.mod
5f89b496d0ad4a51b683cabb22729c21	chmod 777 /tmp/.xs/daemon.armv4l.mod
5f89b496d0ad4a51b683cabb22729c21	/tmp/.xs/daemon.armv4l.mod
559505d8ce4e4e53930abd84501327d1	mkdir /tmp/.xs/
559505d8ce4e4e53930abd84501327d1	cat  > /tmp/.xs/daemon.i686.mod
559505d8ce4e4e53930abd84501327d1	chmod 777 /tmp/.xs/daemon.i686.mod
559505d8ce4e4e53930abd84501327d1	/tmp/.xs/daemon.i686.mod
6e7710fd6a0b422cae104af548df7b91	mkdir /tmp/.xs/
6e7710fd6a0b422cae104af548df7b91	cat  > /tmp/.xs/daemon.mips.mod
6e7710fd6a0b422cae104af548df7b91	chmod 777 /tmp/.xs/daemon.mips.mod
6e7710fd6a0b422cae104af548df7b91	/tmp/.xs/daemon.mips.mod
8335d308e01948fbaae9adba26a2cfc3	mkdir /tmp/.xs/
8335d308e01948fbaae9adba26a2cfc3	cat  > /tmp/.xs/daemon.armv4l.mod
8335d308e01948fbaae9adba26a2cfc3	chmod 777 /tmp/.xs/daemon.armv4l.mod
8335d308e01948fbaae9adba26a2cfc3	/tmp/.xs/daemon.armv4l.mod
035a58eb7b3d45a7bdb737135b969245	mkdir /tmp/.xs/
035a58eb7b3d45a7bdb737135b969245	cat  > /tmp/.xs/daemon.i686.mod
035a58eb7b3d45a7bdb737135b969245	chmod 777 /tmp/.xs/daemon.i686.mod
035a58eb7b3d45a7bdb737135b969245	/tmp/.xs/daemon.i686.mod
4604d2b2003243699e0c1585c14d2a79	mkdir /tmp/.xs/
4604d2b2003243699e0c1585c14d2a79	cat  > /tmp/.xs/daemon.mips.mod
4604d2b2003243699e0c1585c14d2a79	chmod 777 /tmp/.xs/daemon.mips.mod
4604d2b2003243699e0c1585c14d2a79	/tmp/.xs/daemon.mips.mod
ee08626ad544493e8a5ba978c2e7b8ed	mkdir /tmp/.xs/
ee08626ad544493e8a5ba978c2e7b8ed	cat  > /tmp/.xs/daemon.armv4l.mod
ee08626ad544493e8a5ba978c2e7b8ed	chmod 777 /tmp/.xs/daemon.armv4l.mod
ee08626ad544493e8a5ba978c2e7b8ed	/tmp/.xs/daemon.armv4l.mod
d5b1a1b29b3f4136b72748972563da24	mkdir /tmp/.xs/
d5b1a1b29b3f4136b72748972563da24	cat  > /tmp/.xs/daemon.i686.mod
d5b1a1b29b3f4136b72748972563da24	chmod 777 /tmp/.xs/daemon.i686.mod
d5b1a1b29b3f4136b72748972563da24	/tmp/.xs/daemon.i686.mod
8cb9f7f8dbe6414bb92f9e8887a5fbad	mkdir /tmp/.xs/
8cb9f7f8dbe6414bb92f9e8887a5fbad	cat  > /tmp/.xs/daemon.mips.mod
8cb9f7f8dbe6414bb92f9e8887a5fbad	chmod 777 /tmp/.xs/daemon.mips.mod
8cb9f7f8dbe6414bb92f9e8887a5fbad	/tmp/.xs/daemon.mips.mod
4c3298f0827b4ac6a2e11f53098ab0ac	echo -n test
4c3298f0827b4ac6a2e11f53098ab0ac	cat /proc/version
278c469c8d4a40879a48d8a2004dc466	mkdir /tmp/.xs/
278c469c8d4a40879a48d8a2004dc466	cat  > /tmp/.xs/daemon.armv4l.mod
278c469c8d4a40879a48d8a2004dc466	chmod 777 /tmp/.xs/daemon.armv4l.mod
278c469c8d4a40879a48d8a2004dc466	/tmp/.xs/daemon.armv4l.mod
b41d36e156b446b08a7178af1bdfcfd9	mkdir /tmp/.xs/
b41d36e156b446b08a7178af1bdfcfd9	cat  > /tmp/.xs/daemon.i686.mod
b41d36e156b446b08a7178af1bdfcfd9	chmod 777 /tmp/.xs/daemon.i686.mod
b41d36e156b446b08a7178af1bdfcfd9	/tmp/.xs/daemon.i686.mod
e19f2b93458640e2a1423d36209960b6	mkdir /tmp/.xs/
e19f2b93458640e2a1423d36209960b6	cat  > /tmp/.xs/daemon.mips.mod
e19f2b93458640e2a1423d36209960b6	chmod 777 /tmp/.xs/daemon.mips.mod
e19f2b93458640e2a1423d36209960b6	/tmp/.xs/daemon.mips.mod
d0f5bdfa37d24dd086fa4965891ea1a8	mkdir /tmp/.xs/
d0f5bdfa37d24dd086fa4965891ea1a8	cat  > /tmp/.xs/daemon.armv4l.mod
d0f5bdfa37d24dd086fa4965891ea1a8	chmod 777 /tmp/.xs/daemon.armv4l.mod
d0f5bdfa37d24dd086fa4965891ea1a8	/tmp/.xs/daemon.armv4l.mod
a5e5e696047848e1bff626f161d20b96	mkdir /tmp/.xs/
a5e5e696047848e1bff626f161d20b96	cat  > /tmp/.xs/daemon.i686.mod
a5e5e696047848e1bff626f161d20b96	chmod 777 /tmp/.xs/daemon.i686.mod
a5e5e696047848e1bff626f161d20b96	/tmp/.xs/daemon.i686.mod
6304c10db0904d29974160b2bb091b5a	mkdir /tmp/.xs/
6304c10db0904d29974160b2bb091b5a	cat  > /tmp/.xs/daemon.mips.mod
6304c10db0904d29974160b2bb091b5a	chmod 777 /tmp/.xs/daemon.mips.mod
6304c10db0904d29974160b2bb091b5a	/tmp/.xs/daemon.mips.mod
f9a09a3f90144a3b9ec8b849da97507b	echo -n test
f9a09a3f90144a3b9ec8b849da97507b	cat /proc/version
40a863ddc0994939911630b3d6a09578	mkdir /tmp/.xs/
40a863ddc0994939911630b3d6a09578	cat  > /tmp/.xs/daemon.armv4l.mod
40a863ddc0994939911630b3d6a09578	chmod 777 /tmp/.xs/daemon.armv4l.mod
40a863ddc0994939911630b3d6a09578	/tmp/.xs/daemon.armv4l.mod
aed45f9ab347494fb6feedf1278e499c	mkdir /tmp/.xs/
aed45f9ab347494fb6feedf1278e499c	cat  > /tmp/.xs/daemon.i686.mod
aed45f9ab347494fb6feedf1278e499c	chmod 777 /tmp/.xs/daemon.i686.mod
aed45f9ab347494fb6feedf1278e499c	/tmp/.xs/daemon.i686.mod
634076b4dd934b0da59fdf9d38d569be	mkdir /tmp/.xs/
634076b4dd934b0da59fdf9d38d569be	cat  > /tmp/.xs/daemon.mips.mod
634076b4dd934b0da59fdf9d38d569be	chmod 777 /tmp/.xs/daemon.mips.mod
634076b4dd934b0da59fdf9d38d569be	/tmp/.xs/daemon.mips.mod
d0d3e92245b5494abda3f554d0dc6bf6	mkdir /tmp/.xs/
d0d3e92245b5494abda3f554d0dc6bf6	cat  > /tmp/.xs/daemon.mipsel.mod
d0d3e92245b5494abda3f554d0dc6bf6	chmod 777 /tmp/.xs/daemon.mipsel.mod
d0d3e92245b5494abda3f554d0dc6bf6	/tmp/.xs/daemon.mipsel.mod
64e1ae7a757b40bc85c914838337a1f1	mkdir /tmp/.xs/
64e1ae7a757b40bc85c914838337a1f1	cat  > /tmp/.xs/test.mod
64e1ae7a757b40bc85c914838337a1f1	chmod 777 /tmp/.xs/test.mod
64e1ae7a757b40bc85c914838337a1f1	/tmp/.xs/test.mod
9de1a9d30bec47f594022af3e586fa6f	mkdir /tmp/.xs/
9de1a9d30bec47f594022af3e586fa6f	cat  > /tmp/.xs/daemon.armv4l.mod
9de1a9d30bec47f594022af3e586fa6f	chmod 777 /tmp/.xs/daemon.armv4l.mod
9de1a9d30bec47f594022af3e586fa6f	/tmp/.xs/daemon.armv4l.mod
e5f4c1c55e454182bec0c6be303272ea	mkdir /tmp/.xs/
e5f4c1c55e454182bec0c6be303272ea	cat  > /tmp/.xs/daemon.i686.mod
e5f4c1c55e454182bec0c6be303272ea	chmod 777 /tmp/.xs/daemon.i686.mod
e5f4c1c55e454182bec0c6be303272ea	/tmp/.xs/daemon.i686.mod
bd789149742a4a86ae2f0edf141a7dec	mkdir /tmp/.xs/
bd789149742a4a86ae2f0edf141a7dec	cat  > /tmp/.xs/daemon.mips.mod
bd789149742a4a86ae2f0edf141a7dec	chmod 777 /tmp/.xs/daemon.mips.mod
bd789149742a4a86ae2f0edf141a7dec	/tmp/.xs/daemon.mips.mod
ef8eb28db94246919bb66824bc714bcb	mkdir /tmp/.xs/
ef8eb28db94246919bb66824bc714bcb	cat  > /tmp/.xs/daemon.armv4l.mod
ef8eb28db94246919bb66824bc714bcb	chmod 777 /tmp/.xs/daemon.armv4l.mod
ef8eb28db94246919bb66824bc714bcb	/tmp/.xs/daemon.armv4l.mod
029549ca72cc4611927b5d084c021455	mkdir /tmp/.xs/
029549ca72cc4611927b5d084c021455	cat  > /tmp/.xs/daemon.i686.mod
029549ca72cc4611927b5d084c021455	chmod 777 /tmp/.xs/daemon.i686.mod
029549ca72cc4611927b5d084c021455	/tmp/.xs/daemon.i686.mod
4b0f32246bb348b383559007d6eabe3d	mkdir /tmp/.xs/
4b0f32246bb348b383559007d6eabe3d	cat  > /tmp/.xs/daemon.mips.mod
4b0f32246bb348b383559007d6eabe3d	chmod 777 /tmp/.xs/daemon.mips.mod
4b0f32246bb348b383559007d6eabe3d	/tmp/.xs/daemon.mips.mod
938ab6569c5e4652aa96203dec903e72	mkdir /tmp/.xs/
938ab6569c5e4652aa96203dec903e72	cat  > /tmp/.xs/daemon.armv4l.mod
938ab6569c5e4652aa96203dec903e72	chmod 777 /tmp/.xs/daemon.armv4l.mod
938ab6569c5e4652aa96203dec903e72	/tmp/.xs/daemon.armv4l.mod
8a7da4ecd39a482898d031a139c27bab	mkdir /tmp/.xs/
8a7da4ecd39a482898d031a139c27bab	cat  > /tmp/.xs/daemon.i686.mod
8a7da4ecd39a482898d031a139c27bab	chmod 777 /tmp/.xs/daemon.i686.mod
8a7da4ecd39a482898d031a139c27bab	/tmp/.xs/daemon.i686.mod
20069251a0c94c1785d25bb0e2d0ce27	mkdir /tmp/.xs/
20069251a0c94c1785d25bb0e2d0ce27	cat  > /tmp/.xs/daemon.mips.mod
20069251a0c94c1785d25bb0e2d0ce27	chmod 777 /tmp/.xs/daemon.mips.mod
20069251a0c94c1785d25bb0e2d0ce27	/tmp/.xs/daemon.mips.mod
d1129d3e5e3946448b97714872a8e404	mkdir /tmp/.xs/
d1129d3e5e3946448b97714872a8e404	cat  > /tmp/.xs/daemon.armv4l.mod
d1129d3e5e3946448b97714872a8e404	chmod 777 /tmp/.xs/daemon.armv4l.mod
d1129d3e5e3946448b97714872a8e404	/tmp/.xs/daemon.armv4l.mod
94177070a04c40849694b5d67f00189f	mkdir /tmp/.xs/
94177070a04c40849694b5d67f00189f	cat  > /tmp/.xs/daemon.i686.mod
94177070a04c40849694b5d67f00189f	chmod 777 /tmp/.xs/daemon.i686.mod
94177070a04c40849694b5d67f00189f	/tmp/.xs/daemon.i686.mod
e9d9d210d60442119e7903c4c5b17807	mkdir /tmp/.xs/
e9d9d210d60442119e7903c4c5b17807	cat  > /tmp/.xs/daemon.mips.mod
e9d9d210d60442119e7903c4c5b17807	chmod 777 /tmp/.xs/daemon.mips.mod
e9d9d210d60442119e7903c4c5b17807	/tmp/.xs/daemon.mips.mod
7020523813bc41db953c7a118175fe98	mkdir /tmp/.xs/
7020523813bc41db953c7a118175fe98	cat  > /tmp/.xs/daemon.mipsel.mod
7020523813bc41db953c7a118175fe98	chmod 777 /tmp/.xs/daemon.mipsel.mod
7020523813bc41db953c7a118175fe98	/tmp/.xs/daemon.mipsel.mod
f6deece5e6144becb7a5fa7559dab633	mkdir /tmp/.xs/
f6deece5e6144becb7a5fa7559dab633	cat  > /tmp/.xs/test.mod
f6deece5e6144becb7a5fa7559dab633	chmod 777 /tmp/.xs/test.mod
f6deece5e6144becb7a5fa7559dab633	/tmp/.xs/test.mod
22aa23b154b44c679d8adc92e2a02c2d	mkdir /tmp/.xs/
22aa23b154b44c679d8adc92e2a02c2d	cat  > /tmp/.xs/daemon.armv4l.mod
22aa23b154b44c679d8adc92e2a02c2d	chmod 777 /tmp/.xs/daemon.armv4l.mod
22aa23b154b44c679d8adc92e2a02c2d	/tmp/.xs/daemon.armv4l.mod
944251da90bc467ab3f69be697b0ec6c	mkdir /tmp/.xs/
944251da90bc467ab3f69be697b0ec6c	cat  > /tmp/.xs/daemon.i686.mod
944251da90bc467ab3f69be697b0ec6c	chmod 777 /tmp/.xs/daemon.i686.mod
944251da90bc467ab3f69be697b0ec6c	/tmp/.xs/daemon.i686.mod
0ae0b878d51a4fd5909dace5a07abab7	mkdir /tmp/.xs/
0ae0b878d51a4fd5909dace5a07abab7	cat  > /tmp/.xs/daemon.mips.mod
0ae0b878d51a4fd5909dace5a07abab7	chmod 777 /tmp/.xs/daemon.mips.mod
0ae0b878d51a4fd5909dace5a07abab7	/tmp/.xs/daemon.mips.mod
f28bfdbaf7134ea3945d2a2495a69953	mkdir /tmp/.xs/
f28bfdbaf7134ea3945d2a2495a69953	cat  > /tmp/.xs/daemon.armv4l.mod
f28bfdbaf7134ea3945d2a2495a69953	chmod 777 /tmp/.xs/daemon.armv4l.mod
f28bfdbaf7134ea3945d2a2495a69953	/tmp/.xs/daemon.armv4l.mod
56264d8bf0974845ab3d0af6e0960745	mkdir /tmp/.xs/
56264d8bf0974845ab3d0af6e0960745	cat  > /tmp/.xs/daemon.i686.mod
56264d8bf0974845ab3d0af6e0960745	chmod 777 /tmp/.xs/daemon.i686.mod
56264d8bf0974845ab3d0af6e0960745	/tmp/.xs/daemon.i686.mod
0ce6dd1e062144c1b9309516f63bb250	mkdir /tmp/.xs/
0ce6dd1e062144c1b9309516f63bb250	cat  > /tmp/.xs/daemon.mips.mod
0ce6dd1e062144c1b9309516f63bb250	chmod 777 /tmp/.xs/daemon.mips.mod
0ce6dd1e062144c1b9309516f63bb250	/tmp/.xs/daemon.mips.mod
394d6efb719f45cc85c9d4bf0e9e92e7	mkdir /tmp/.xs/
394d6efb719f45cc85c9d4bf0e9e92e7	cat  > /tmp/.xs/daemon.armv4l.mod
394d6efb719f45cc85c9d4bf0e9e92e7	chmod 777 /tmp/.xs/daemon.armv4l.mod
394d6efb719f45cc85c9d4bf0e9e92e7	/tmp/.xs/daemon.armv4l.mod
ab90cc9cbd8346cfa6875aeb7fb94e24	mkdir /tmp/.xs/
ab90cc9cbd8346cfa6875aeb7fb94e24	cat  > /tmp/.xs/daemon.i686.mod
ab90cc9cbd8346cfa6875aeb7fb94e24	chmod 777 /tmp/.xs/daemon.i686.mod
ab90cc9cbd8346cfa6875aeb7fb94e24	/tmp/.xs/daemon.i686.mod
133d90a6507846b2830cbc4d22918326	mkdir /tmp/.xs/
133d90a6507846b2830cbc4d22918326	cat  > /tmp/.xs/daemon.mips.mod
133d90a6507846b2830cbc4d22918326	chmod 777 /tmp/.xs/daemon.mips.mod
133d90a6507846b2830cbc4d22918326	/tmp/.xs/daemon.mips.mod
d4bd7181637747bc81aabd1a554a0359	mkdir /tmp/.xs/
d4bd7181637747bc81aabd1a554a0359	cat  > /tmp/.xs/daemon.mipsel.mod
d4bd7181637747bc81aabd1a554a0359	chmod 777 /tmp/.xs/daemon.mipsel.mod
d4bd7181637747bc81aabd1a554a0359	/tmp/.xs/daemon.mipsel.mod
c527108edc6e4310b4e151b039db031f	mkdir /tmp/.xs/
c527108edc6e4310b4e151b039db031f	cat  > /tmp/.xs/test.mod
c527108edc6e4310b4e151b039db031f	chmod 777 /tmp/.xs/test.mod
c527108edc6e4310b4e151b039db031f	/tmp/.xs/test.mod
1ff66df0caaa4bd19f22ec4597b4ceb7	mkdir /tmp/.xs/
1ff66df0caaa4bd19f22ec4597b4ceb7	cat  > /tmp/.xs/daemon.armv4l.mod
1ff66df0caaa4bd19f22ec4597b4ceb7	chmod 777 /tmp/.xs/daemon.armv4l.mod
1ff66df0caaa4bd19f22ec4597b4ceb7	/tmp/.xs/daemon.armv4l.mod
06ba5ad2aabd425cae1590e53e20e51f	mkdir /tmp/.xs/
06ba5ad2aabd425cae1590e53e20e51f	cat  > /tmp/.xs/daemon.i686.mod
06ba5ad2aabd425cae1590e53e20e51f	chmod 777 /tmp/.xs/daemon.i686.mod
06ba5ad2aabd425cae1590e53e20e51f	/tmp/.xs/daemon.i686.mod
b452f764e25c466d80503f738351f8db	mkdir /tmp/.xs/
b452f764e25c466d80503f738351f8db	cat  > /tmp/.xs/daemon.mips.mod
b452f764e25c466d80503f738351f8db	chmod 777 /tmp/.xs/daemon.mips.mod
